Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-01-01,SBILIFE,EQ,961.6,965.0,980.0,961.6,975.75,976.4,971.17,349251,33918286825000.0,12529,143439,0.4107
2020-01-02,SBILIFE,EQ,976.4,975.7,975.7,966.0,969.75,969.35,969.21,335765,32542694110000.004,19727,211012,0.6285000000000001
2020-01-03,SBILIFE,EQ,969.35,970.0,982.8,969.0,975.1,975.1,975.03,451217,43994925600000.0,30280,274008,0.6073
2020-01-06,SBILIFE,EQ,975.1,966.1,1003.1,958.0,985.0,983.1,982.87,895840,88048991060000.0,47128,457122,0.5103
2020-01-07,SBILIFE,EQ,983.1,990.0,1003.0,980.0,984.95,984.9,990.02,570304,56461425335000.0,41261,351822,0.6169
2020-01-08,SBILIFE,EQ,984.9,978.0,992.3,975.2,986.0,987.75,984.01,368547,36265473500000.0,30370,225954,0.6131000000000001
2020-01-09,SBILIFE,EQ,987.75,996.8,998.0,979.75,989.0,988.5,988.93,614382,60757887675000.0,38413,399816,0.6508
2020-01-10,SBILIFE,EQ,988.5,989.0,997.0,983.3,987.4,989.0,989.79,351231,34764437505000.0,21548,244535,0.6962
2020-01-13,SBILIFE,EQ,989.0,993.0,997.95,980.0,989.8,989.85,988.07,332236,32827369755000.0,22764,176541,0.5314
2020-01-14,SBILIFE,EQ,989.85,993.0,994.0,984.0,989.0,987.8,988.77,369532,36538255605000.0,34353,274530,0.7429000000000001
2020-01-15,SBILIFE,EQ,987.8,988.0,1002.0,981.0,998.0,998.15,993.05,533340,52963081380000.0,26025,380132,0.7127
2020-01-16,SBILIFE,EQ,998.15,1000.0,1003.0,992.0,1000.0,999.9,998.87,465355,46482887865000.0,34429,331661,0.7127
2020-01-17,SBILIFE,EQ,999.9,999.8,1009.8,985.25,993.1,996.35,995.75,372188,37060757875000.0,25450,221837,0.596
2020-01-20,SBILIFE,EQ,996.35,1000.0,1001.0,975.5,980.0,981.5,986.71,341082,33655008150000.0,27166,236758,0.6940999999999999
2020-01-21,SBILIFE,EQ,981.5,980.0,987.0,970.2,972.75,972.75,974.27,355550,34640181000000.0,35107,234617,0.6598999999999999
2020-01-22,SBILIFE,EQ,972.75,980.0,992.6,972.0,980.0,981.7,982.82,1299987,127765934225000.0,51797,660495,0.5081
2020-01-23,SBILIFE,EQ,981.7,985.4,1004.0,980.2,986.5,985.95,990.81,1151390,114080872500000.0,36265,735138,0.6385000000000001
2020-01-24,SBILIFE,EQ,985.95,986.0,1020.0,977.0,999.5,999.8,1000.36,1388247,138874210755000.0,55074,662190,0.47700000000000004
2020-01-27,SBILIFE,EQ,999.8,999.8,1014.7,987.35,991.0,992.15,1002.88,740311,74244161250000.0,25400,393915,0.5321
2020-01-28,SBILIFE,EQ,992.15,993.0,1007.0,975.75,985.0,987.85,996.14,578382,57615088650000.0,36769,354377,0.6127
2020-01-29,SBILIFE,EQ,987.85,992.0,1012.15,988.0,1012.0,1007.8,1001.99,538017,53908768925000.0,36392,280155,0.5207
2020-01-30,SBILIFE,EQ,1007.8,1014.0,1017.0,989.3,999.75,998.25,1004.16,561770,56410458854999.99,33220,297852,0.5302
2020-01-31,SBILIFE,EQ,998.25,1005.0,1006.0,983.15,993.55,994.1,995.65,445170,44323332570000.0,25488,261179,0.5867
2020-02-01,SBILIFE,EQ,994.1,998.0,1012.9,885.0,920.6,893.1,913.85,4433306,405136025135000.0,122256,2197335,0.49560000000000004
2020-02-03,SBILIFE,EQ,893.1,895.0,921.85,856.65,910.1,912.65,896.59,4046967,362849016960000.0,116130,1997535,0.4936
2020-02-04,SBILIFE,EQ,912.65,912.0,922.9,896.0,911.9,911.6,909.35,2004591,182287652370000.0,104526,1293301,0.6452
2020-02-05,SBILIFE,EQ,911.6,913.6,915.8,898.5,911.85,910.55,906.77,1337410,121272208880000.0,87980,898894,0.6720999999999999
2020-02-06,SBILIFE,EQ,910.55,916.1,925.0,912.05,920.0,919.5,918.17,1185756,108872607070000.0,38072,788223,0.6647
2020-02-07,SBILIFE,EQ,919.5,920.0,955.45,915.55,948.3,947.3,935.97,1642253,153710147155000.0,46721,1009492,0.6147
2020-02-10,SBILIFE,EQ,947.3,952.0,956.25,938.0,953.1,952.8,946.94,734151,69519774104999.99,21372,494885,0.6741
2020-02-11,SBILIFE,EQ,952.8,960.45,960.45,935.8,939.0,939.75,943.27,584552,55139192615000.0,38074,385256,0.6591
2020-02-12,SBILIFE,EQ,939.75,944.75,948.8,925.0,936.0,932.85,933.97,925589,86446786235000.0,32478,697082,0.7531
2020-02-13,SBILIFE,EQ,932.85,937.0,937.0,916.0,927.1,927.55,923.69,551572,50948270220000.0,63176,322875,0.5854
2020-02-14,SBILIFE,EQ,927.55,932.4,932.4,907.0,912.95,914.25,919.18,402685,37014198810000.0,37168,268423,0.6666
2020-02-17,SBILIFE,EQ,914.25,915.5,919.45,904.0,914.05,914.4,913.46,355839,32504489150000.0,22896,243177,0.6834
2020-02-18,SBILIFE,EQ,914.4,915.0,921.45,907.1,916.0,916.05,914.7,901858,82493367775000.0,50832,667418,0.74
2020-02-19,SBILIFE,EQ,916.05,918.1,942.45,918.1,936.8,938.2,928.54,786366,73017094325000.0,42631,584198,0.7429000000000001
2020-02-20,SBILIFE,EQ,938.2,939.7,945.0,921.7,928.25,928.75,930.86,784552,73031129890000.0,48494,553090,0.705
2020-02-24,SBILIFE,EQ,928.75,923.6,941.5,910.0,921.0,916.6,926.97,493211,45718965790000.0,38343,326857,0.6627
2020-02-25,SBILIFE,EQ,916.6,923.5,934.7,891.75,894.0,901.2,913.9,760359,69489067700000.0,37519,510167,0.6709999999999999
2020-02-26,SBILIFE,EQ,901.2,893.8,914.8,881.5,890.0,891.35,895.23,807168,72260224825000.0,37382,484106,0.5998
2020-02-27,SBILIFE,EQ,891.35,890.8,913.9,875.0,909.0,905.35,898.25,821122,73757539765000.0,64038,477486,0.5815
2020-02-28,SBILIFE,EQ,905.35,886.0,895.0,875.0,886.5,890.4,888.03,1002851,89056128850000.0,47086,747906,0.7458
2020-03-02,SBILIFE,EQ,890.4,895.15,909.0,878.0,893.9,894.15,899.96,629219,56627497225000.0,44837,450722,0.7162999999999999
2020-03-03,SBILIFE,EQ,894.15,903.05,914.0,892.05,899.9,899.85,903.98,615494,55639496535000.0,45467,411350,0.6683
2020-03-04,SBILIFE,EQ,899.85,902.9,912.0,877.0,886.15,885.1,893.73,769392,68762811840000.0,87983,515153,0.6696
2020-03-05,SBILIFE,EQ,885.1,891.35,901.45,876.55,890.0,884.45,886.51,1014502,89936867905000.0,70579,765766,0.7548
2020-03-06,SBILIFE,EQ,884.45,865.0,881.5,848.3,865.35,853.95,866.31,1436479,124443200830000.0,50206,905681,0.6305
2020-03-09,SBILIFE,EQ,853.95,836.2,861.9,803.0,815.35,825.3,831.73,1424660,118492784930000.0,62517,999202,0.7014
2020-03-11,SBILIFE,EQ,825.3,819.0,847.9,784.15,800.2,808.95,827.52,1305970,108071997405000.0,84901,829486,0.6351
2020-03-12,SBILIFE,EQ,808.95,761.0,775.7,700.0,771.0,751.7,741.22,2111588,156514850125000.0,105352,1485243,0.7034
2020-03-13,SBILIFE,EQ,751.7,665.0,795.0,625.1,762.0,761.95,753.08,2077233,156432056310000.0,91447,1401974,0.6748999999999999
2020-03-16,SBILIFE,EQ,761.95,701.0,772.85,661.6,746.0,731.55,735.79,1588592,116887107265000.02,87963,933986,0.5879
2020-03-17,SBILIFE,EQ,731.55,732.0,768.5,675.0,686.65,687.0,716.81,1398543,100249136900000.0,82853,769735,0.5504
2020-03-18,SBILIFE,EQ,687.0,695.05,696.95,588.15,599.05,596.25,622.5,2202109,137082015500000.0,98804,1614159,0.733
2020-03-19,SBILIFE,EQ,596.25,565.0,619.9,519.4,607.7,607.7,575.01,2917031,167732411555000.0,137696,1831714,0.6279
2020-03-20,SBILIFE,EQ,607.7,627.0,680.75,606.0,610.0,633.5,636.73,2004934,127660850990000.02,77135,1300713,0.6487999999999999
2020-03-23,SBILIFE,EQ,633.5,569.95,617.0,522.2,549.0,539.2,571.23,1652165,94376935135000.0,58806,1258983,0.762
2020-03-24,SBILIFE,EQ,539.2,551.4,589.95,535.0,546.0,546.25,567.54,1108855,62931767695000.01,55557,679980,0.6132
2020-03-25,SBILIFE,EQ,546.25,530.0,630.0,530.0,587.0,587.85,590.63,1610709,95133994800000.0,73725,747498,0.46409999999999996
2020-03-26,SBILIFE,EQ,587.85,603.5,665.0,595.35,618.0,618.15,635.43,1629673,103554382310000.0,70307,667618,0.4097
2020-03-27,SBILIFE,EQ,618.15,636.2,657.0,585.0,606.5,602.85,618.26,1299441,80339881895000.0,57516,679860,0.5232
2020-03-30,SBILIFE,EQ,602.85,598.9,634.5,575.0,627.0,622.0,619.67,1301706,80663225335000.0,50750,800324,0.6148
2020-03-31,SBILIFE,EQ,622.0,638.0,653.7,624.15,652.0,641.0,639.99,1087567,69603697000000.0,55126,628394,0.5778
2020-04-01,SBILIFE,EQ,641.0,641.9,659.0,628.0,639.5,635.1,644.55,971706,62631607675000.0,44115,544504,0.5604
2020-04-03,SBILIFE,EQ,635.1,648.0,665.0,627.3,646.0,650.15,648.5,1279330,82964446915000.0,73454,654022,0.5112
2020-04-07,SBILIFE,EQ,650.15,665.0,748.3,653.0,739.0,735.3,702.87,1916865,134730569034999.98,79023,963438,0.5025999999999999
2020-04-08,SBILIFE,EQ,735.3,741.9,795.0,721.0,742.85,742.8,749.95,1443642,108265677355000.0,92959,663488,0.4596
2020-04-09,SBILIFE,EQ,742.8,755.0,773.95,735.05,738.0,739.45,751.63,683532,51376186260000.0,44967,281525,0.4119
2020-04-13,SBILIFE,EQ,739.45,745.0,749.95,700.0,705.1,707.75,717.36,760455,54551745420000.01,36589,321792,0.4232
2020-04-15,SBILIFE,EQ,707.75,720.0,724.95,695.1,704.0,700.9,706.3,1232607,87059514900000.0,78105,659729,0.5352
2020-04-16,SBILIFE,EQ,700.9,690.0,698.0,681.1,684.65,685.25,688.22,1363991,93872788200000.0,77637,817705,0.5995
2020-04-17,SBILIFE,EQ,685.25,703.55,721.0,687.0,700.25,702.45,702.78,1777651,124929174390000.02,67795,969969,0.5456000000000001
2020-04-20,SBILIFE,EQ,702.45,703.0,712.15,697.0,700.0,700.0,702.73,1360101,95577762270000.0,52534,792590,0.5827
2020-04-21,SBILIFE,EQ,700.0,688.0,691.15,667.0,671.1,671.3,679.77,677457,46051254215000.0,59261,422203,0.6232
2020-04-22,SBILIFE,EQ,671.3,685.9,709.0,675.0,706.8,704.8,690.77,954061,65903863290000.0,41469,380449,0.39880000000000004
2020-04-23,SBILIFE,EQ,704.8,712.0,732.5,709.0,719.0,717.65,722.49,1219244,88089682110000.0,46775,621032,0.5094
2020-04-24,SBILIFE,EQ,717.65,701.0,706.85,676.0,680.0,679.15,688.67,1016020,69970480265000.0,70074,570617,0.5616
2020-04-27,SBILIFE,EQ,679.15,694.75,727.0,688.15,717.5,714.1,712.84,3275857,233516257835000.0,122864,2198548,0.6711
2020-04-28,SBILIFE,EQ,714.1,724.0,728.0,706.55,721.0,719.85,716.46,1002540,71827972960000.0,34767,658534,0.6569
2020-04-29,SBILIFE,EQ,719.85,723.0,723.0,708.4,713.9,713.35,715.4,635076,45433334490000.0,38369,362290,0.5705
2020-04-30,SBILIFE,EQ,713.35,735.2,741.0,716.85,726.0,726.85,725.92,1925414,139769910955000.0,68926,1202411,0.6245
2020-05-04,SBILIFE,EQ,726.85,710.0,726.0,675.5,688.35,687.65,705.53,1418027,100045597920000.0,57507,817920,0.5768
2020-05-05,SBILIFE,EQ,687.65,705.0,734.7,698.2,706.0,713.55,719.7,4312790,310393408110000.0,131025,2007128,0.4654
2020-05-06,SBILIFE,EQ,713.55,716.95,749.0,706.0,733.05,731.15,731.04,3664835,267915816730000.03,118489,1279938,0.3492
2020-05-07,SBILIFE,EQ,731.15,737.0,742.5,723.5,738.0,735.15,732.91,1345672,98626216250000.0,50795,705775,0.5245000000000001
2020-05-08,SBILIFE,EQ,735.15,742.0,768.85,738.5,760.1,760.05,758.09,2349887,178142531965000.0,109137,1040331,0.44270000000000004
2020-05-11,SBILIFE,EQ,760.05,770.95,770.95,744.85,747.0,750.5,756.28,1498957,113363117975000.0,59663,748626,0.4994
2020-05-12,SBILIFE,EQ,750.5,747.0,755.6,735.1,744.65,744.6,747.34,1116023,83404409650000.0,65558,585393,0.5245000000000001
2020-05-13,SBILIFE,EQ,744.6,765.25,780.0,752.95,757.9,760.5,761.66,1752465,133477875350000.0,62126,809226,0.4618
2020-05-14,SBILIFE,EQ,760.5,756.8,770.5,741.1,747.95,746.75,756.58,987397,74704582930000.0,51522,397596,0.40270000000000006
2020-05-15,SBILIFE,EQ,746.75,754.45,754.45,742.2,751.6,751.95,748.81,1032406,77307687890000.0,42251,535860,0.519
2020-05-18,SBILIFE,EQ,751.95,750.0,750.0,694.45,701.5,700.75,708.57,1705994,120881422215000.02,86569,1076423,0.631
2020-05-19,SBILIFE,EQ,700.75,709.0,720.0,698.0,704.5,702.95,706.87,1496673,105794666820000.0,58306,917058,0.6127
2020-05-20,SBILIFE,EQ,702.95,701.0,717.7,700.0,716.9,715.8,709.79,1289104,91499932945000.0,70801,942972,0.7315
2020-05-21,SBILIFE,EQ,715.8,717.8,742.95,716.05,735.95,730.4,730.48,1400398,102295693460000.0,59191,989040,0.7062999999999999
2020-05-22,SBILIFE,EQ,730.4,732.0,744.0,723.5,734.0,729.95,733.55,1507478,110581051395000.0,33900,1049433,0.6962
2020-05-26,SBILIFE,EQ,729.95,735.0,756.0,731.4,753.9,754.45,744.69,1110990,82734317875000.0,56461,680302,0.6123
2020-05-27,SBILIFE,EQ,754.45,752.0,754.4,737.2,740.9,741.15,745.17,682804,50880754520000.0,28495,401466,0.588
2020-05-28,SBILIFE,EQ,741.15,745.0,754.75,740.0,746.85,748.1,746.06,1134155,84615019715000.0,57648,790562,0.6970000000000001
2020-05-29,SBILIFE,EQ,748.1,747.95,783.0,745.4,766.0,768.65,768.4,7090368,544826170800000.0,118254,5193220,0.7323999999999999
2020-06-01,SBILIFE,EQ,768.65,776.0,780.95,765.9,772.85,774.8,775.54,1712849,132837872790000.02,58496,1027296,0.5998
2020-06-02,SBILIFE,EQ,774.8,783.8,791.0,774.3,778.7,779.5,782.35,1388839,108655803630000.0,44102,721755,0.5197
2020-06-03,SBILIFE,EQ,779.5,789.0,814.8,784.5,804.85,807.1,801.14,2163349,173315445075000.0,62109,750564,0.3469
2020-06-04,SBILIFE,EQ,807.1,809.75,820.5,788.8,795.8,794.8,800.05,1404467,112364707920000.0,57707,575760,0.40990000000000004
2020-06-05,SBILIFE,EQ,794.8,798.9,805.25,782.9,798.35,796.7,793.08,1199794,95153476240000.0,45672,541521,0.45130000000000003
2020-06-08,SBILIFE,EQ,796.7,802.0,808.0,776.0,781.0,779.3,791.82,1371775,108619327315000.02,44777,793565,0.5785
2020-06-09,SBILIFE,EQ,779.3,782.1,789.0,752.5,753.1,758.5,773.34,1521254,117644887984999.98,53607,658808,0.43310000000000004
2020-06-10,SBILIFE,EQ,758.5,759.0,760.0,739.7,743.2,741.7,746.21,2283059,170364701075000.0,74569,1077296,0.4719
2020-06-11,SBILIFE,EQ,741.7,740.0,757.6,735.0,738.9,740.9,747.93,1314358,98304566810000.0,42458,554485,0.4219
2020-06-12,SBILIFE,EQ,740.9,730.0,760.9,728.75,750.8,750.45,750.01,4396304,329728594525000.0,69597,1602097,0.3644
2020-06-15,SBILIFE,EQ,750.45,747.9,754.8,740.65,745.05,745.3,746.39,3316726,247555957819999.97,63715,2185069,0.6587999999999999
2020-06-16,SBILIFE,EQ,745.3,751.0,770.7,742.4,769.9,764.1,756.37,1883911,142492510160000.0,47833,756806,0.4017
2020-06-17,SBILIFE,EQ,764.1,766.05,779.5,764.2,770.75,772.05,773.39,1936475,149764095530000.0,56581,800338,0.4133
2020-06-18,SBILIFE,EQ,772.05,769.4,786.4,767.6,772.2,771.6,776.95,951550,73930788105000.0,40811,359866,0.37820000000000004
2020-06-19,SBILIFE,EQ,771.6,779.0,780.85,767.2,779.0,775.85,775.05,2912093,225702821880000.03,60720,1929679,0.6626000000000001
2020-06-22,SBILIFE,EQ,775.85,781.1,790.4,761.5,776.9,777.95,774.75,1164278,90202134545000.0,56366,504033,0.4329
2020-06-23,SBILIFE,EQ,777.95,777.0,805.3,777.0,796.7,796.65,794.62,1506742,119728508050000.0,72563,252285,0.4696
2020-06-24,SBILIFE,EQ,796.65,800.65,810.0,775.55,784.0,780.75,794.59,1699063,135005787395000.0,72402,849096,0.4997
2020-06-25,SBILIFE,EQ,780.75,778.0,792.95,775.1,790.95,786.25,785.16,735191,57724602325000.0,29276,295996,0.4026
2020-06-26,SBILIFE,EQ,786.25,791.1,802.0,782.0,786.0,784.35,789.67,986163,77874368405000.0,35800,574596,0.5827
2020-06-29,SBILIFE,EQ,784.35,780.0,789.85,774.3,787.0,786.8,781.29,597371,46672207505000.0,24214,330433,0.5531
2020-06-30,SBILIFE,EQ,786.8,789.0,811.0,789.0,808.0,806.45,799.52,2052551,164105542465000.0,57732,1108946,0.5403
2020-07-01,SBILIFE,EQ,806.45,814.95,819.85,802.0,803.9,805.25,809.81,1321001,106975615955000.0,49018,453082,0.34299999999999997
2020-07-02,SBILIFE,EQ,805.25,802.15,819.35,802.15,814.7,814.05,813.3,1075581,87476706970000.0,34404,501743,0.46649999999999997
2020-07-03,SBILIFE,EQ,814.05,821.0,846.0,819.35,842.05,844.05,835.85,2085481,174314414060000.0,79325,686974,0.32939999999999997
2020-07-06,SBILIFE,EQ,844.05,853.0,875.0,851.4,865.0,863.5,864.5,1836462,158762456750000.0,59483,768807,0.4186
2020-07-07,SBILIFE,EQ,863.5,867.0,874.8,853.65,869.0,868.65,865.33,1104403,95566943875000.0,51330,454131,0.4112
2020-07-08,SBILIFE,EQ,868.65,870.0,871.9,846.1,848.05,850.75,854.42,1688304,144251306720000.0,69584,1073344,0.6358
2020-07-09,SBILIFE,EQ,850.75,851.0,853.9,835.05,839.95,840.25,841.03,1180400,99275728260000.0,49564,790889,0.67
2020-07-10,SBILIFE,EQ,840.25,850.0,871.9,850.0,859.9,860.2,859.84,2062806,177368401500000.0,78230,783695,0.3799
2020-07-13,SBILIFE,EQ,860.2,867.85,867.85,848.15,866.0,862.95,856.8,668675,57292221440000.0,27059,275914,0.41259999999999997
2020-07-14,SBILIFE,EQ,862.95,861.9,886.5,856.1,859.15,859.75,871.81,1535948,133905874005000.0,46007,472821,0.3078
2020-07-15,SBILIFE,EQ,859.75,863.0,870.5,852.35,859.55,855.85,860.05,772942,66476685910000.0,25044,382501,0.4949
2020-07-16,SBILIFE,EQ,855.85,856.05,869.5,851.25,868.1,865.2,862.53,630572,54388534035000.0,30593,261849,0.4153
2020-07-17,SBILIFE,EQ,865.2,868.15,881.85,862.55,878.0,875.2,873.92,1228862,107392697230000.0,34024,403706,0.3285
2020-07-20,SBILIFE,EQ,875.2,879.05,888.1,851.0,856.0,854.45,866.37,1497335,129724804025000.0,50109,647603,0.4325
2020-07-21,SBILIFE,EQ,854.45,864.0,895.95,844.0,892.0,888.35,872.06,4650708,405567511700000.0,119004,1308399,0.2813
2020-07-22,SBILIFE,EQ,888.35,892.5,892.75,856.1,859.0,859.2,866.98,1757469,152369337690000.0,63710,645568,0.36729999999999996
2020-07-23,SBILIFE,EQ,859.2,861.8,880.0,859.2,878.25,877.8,870.44,937554,81608755825000.0,28771,343009,0.36590000000000006
2020-07-24,SBILIFE,EQ,877.8,873.9,877.0,863.0,865.5,867.4,868.61,784968,68183434729999.99,22546,395353,0.5037
2020-07-27,SBILIFE,EQ,867.4,874.9,882.2,856.2,862.55,867.45,870.03,1342667,116815870995000.0,45289,548385,0.40840000000000004
2020-07-28,SBILIFE,EQ,867.45,865.0,888.9,863.35,882.5,883.35,878.62,1005543,88349398730000.0,37511,438849,0.4364
2020-07-29,SBILIFE,EQ,883.35,874.55,890.0,874.55,882.0,881.1,883.24,935033,82585621740000.0,27543,366198,0.39159999999999995
2020-07-30,SBILIFE,EQ,881.1,887.85,916.0,881.65,913.45,913.55,903.85,2422599,218967131940000.0,71967,930369,0.384
2020-07-31,SBILIFE,EQ,913.55,921.75,921.75,903.6,912.0,912.85,912.95,1271276,116061746875000.0,46057,389089,0.3061
2020-08-03,SBILIFE,EQ,912.85,911.0,911.0,872.6,877.55,875.1,884.63,1291032,114208564959999.98,50742,484549,0.3753
2020-08-04,SBILIFE,EQ,875.1,881.1,882.5,868.0,875.45,875.8,877.03,707018,62007525495000.01,31099,362471,0.5127
2020-08-05,SBILIFE,EQ,875.8,876.8,880.65,858.45,862.0,860.9,867.64,1364745,118410106845000.0,69334,728703,0.5339
2020-08-06,SBILIFE,EQ,860.9,868.7,878.0,859.45,876.25,875.4,867.95,907558,78771649605000.0,27246,450786,0.49670000000000003
2020-08-07,SBILIFE,EQ,875.4,879.9,883.85,862.15,869.75,868.6,870.67,827168,72019162100000.0,33017,376649,0.45530000000000004
2020-08-10,SBILIFE,EQ,868.6,880.0,882.0,861.8,866.0,865.75,868.86,1090544,94753338615000.0,62455,636387,0.5836
2020-08-11,SBILIFE,EQ,865.75,868.0,878.0,857.5,860.6,860.6,865.54,971872,84119003240000.0,40165,529202,0.5445000000000001
2020-08-12,SBILIFE,EQ,860.6,860.6,868.5,851.0,856.0,856.9,859.55,1068002,91799579805000.0,45394,630629,0.5905
2020-08-13,SBILIFE,EQ,856.9,860.9,868.0,855.1,861.9,861.5,863.4,666359,57533118490000.0,26870,332305,0.4987
2020-08-14,SBILIFE,EQ,861.5,866.9,866.9,828.7,842.0,839.3,845.5,1897747,160453941320000.0,63487,900272,0.4744
2020-08-17,SBILIFE,EQ,839.3,845.0,847.15,838.2,847.05,842.35,841.88,1435985,120892084395000.0,49806,997282,0.6945
2020-08-18,SBILIFE,EQ,842.35,845.95,864.75,844.6,860.0,860.45,857.72,1170823,100423729175000.0,33090,611213,0.522
2020-08-19,SBILIFE,EQ,860.45,860.65,875.6,860.45,864.0,863.65,869.62,1332731,115897192265000.02,32909,685307,0.5142
2020-08-20,SBILIFE,EQ,863.65,861.0,864.75,849.0,852.65,852.85,856.12,660138,56515898570000.01,43403,367937,0.5574
2020-08-21,SBILIFE,EQ,852.85,881.05,889.8,859.0,864.4,861.25,875.51,3651529,319694613275000.0,104290,1400654,0.3836
2020-08-24,SBILIFE,EQ,861.25,866.8,869.9,851.6,864.05,860.85,859.74,951781,81827950900000.0,42702,405408,0.42590000000000006
2020-08-25,SBILIFE,EQ,860.85,862.35,865.95,837.85,848.0,847.9,846.67,1877997,159005100515000.0,102436,1033864,0.5505
2020-08-26,SBILIFE,EQ,847.9,855.0,855.0,833.65,839.0,839.2,837.88,2151697,180287399890000.0,93237,1259308,0.5853
2020-08-27,SBILIFE,EQ,839.2,843.95,845.8,835.1,844.0,841.25,839.75,945124,79366518390000.0,27663,382398,0.4046
2020-08-28,SBILIFE,EQ,841.25,846.0,858.7,843.05,851.4,851.55,849.59,1640203,139349897175000.0,60832,987146,0.6018
2020-08-31,SBILIFE,EQ,851.55,855.5,864.0,818.55,828.85,827.75,839.01,2086202,175035202225000.0,96292,1160290,0.5562
2020-09-01,SBILIFE,EQ,827.75,825.0,840.0,818.05,838.2,835.9,831.96,1148611,95559562690000.0,43280,447812,0.3899
2020-09-02,SBILIFE,EQ,835.9,843.0,865.0,841.3,851.6,850.3,855.57,2006969,171709261160000.0,68573,910067,0.4535
2020-09-03,SBILIFE,EQ,850.3,853.9,863.75,851.0,851.9,852.3,855.32,888552,75999552895000.0,28363,461994,0.5199
2020-09-04,SBILIFE,EQ,852.3,842.0,845.8,833.0,837.0,834.55,837.84,1069706,89624692995000.0,36088,678734,0.6345000000000001
2020-09-07,SBILIFE,EQ,834.55,835.5,842.0,826.0,841.0,838.45,835.74,808907,67603462654999.99,29786,309067,0.3821
2020-09-08,SBILIFE,EQ,838.45,840.95,850.85,830.2,843.0,845.0,843.59,1438741,121371457195000.0,31969,850527,0.5912
2020-09-09,SBILIFE,EQ,845.0,837.75,843.5,822.0,829.5,830.5,829.3,1685144,139749262665000.02,39636,912611,0.5416
2020-09-10,SBILIFE,EQ,830.5,833.9,848.0,833.1,846.0,845.2,842.86,659109,55553983520000.01,21289,238967,0.3626
2020-09-11,SBILIFE,EQ,845.2,846.0,866.9,843.75,865.0,864.4,858.88,1559677,133956918009999.98,63694,576842,0.36979999999999996
2020-09-14,SBILIFE,EQ,864.4,871.0,876.0,850.0,857.0,857.1,864.08,1346301,116331153580000.0,48030,466407,0.3464
2020-09-15,SBILIFE,EQ,857.1,861.3,871.0,853.05,865.0,864.7,862.94,725017,62564372745000.01,28844,254908,0.35159999999999997
2020-09-16,SBILIFE,EQ,864.7,865.0,873.5,861.3,866.0,867.65,868.48,823952,71558882000000.0,31904,367699,0.44630000000000003
2020-09-17,SBILIFE,EQ,867.65,858.4,866.4,852.55,855.95,856.15,857.54,612366,52512894965000.0,19446,282524,0.46140000000000003
2020-09-18,SBILIFE,EQ,856.15,856.95,861.8,845.05,850.0,848.1,849.11,1245818,105784175235000.0,33678,737493,0.5920000000000001
2020-09-21,SBILIFE,EQ,848.1,849.0,851.8,835.6,838.5,840.1,842.11,875668,73740676605000.0,43366,499617,0.5706
